tenid,region,longitude,latitude
M  1501659 ,Goldfields-Esperance,121.75263341156872,-31.287073451967135
M  1501545 ,Goldfields-Esperance,121.78268946897371,-31.34250706693
M  1501546 ,Goldfields-Esperance,121.79850977331438,-31.3425328678996
M  1501547 ,Goldfields-Esperance,121.78268055716165,-31.34976966166644
M  1501548 ,Goldfields-Esperance,121.7984953457528,-31.34979641945457
M  1501549 ,Goldfields-Esperance,121.7670828678822,-31.357012659246063
M  1501550 ,Goldfields-Esperance,121.78286100574736,-31.357046832642844
M  1501551 ,Goldfields-Esperance,121.79863633977831,-31.35707466297421
M  1501552 ,Goldfields-Esperance,121.81441957075101,-31.357093853503734
M  1501553 ,Goldfields-Esperance,121.76706165957589,-31.36428736074156
M  1501554 ,Goldfields-Esperance,121.81441150326259,-31.364365091413134
M  1501555 ,Goldfields-Esperance,121.76704456245108,-31.371562894593495
M  1501556 ,Goldfields-Esperance,121.7986132520943,-31.37160888896478
M  1501557 ,Goldfields-Esperance,121.81439764082313,-31.37162940389409
M  1501558 ,Goldfields-Esperance,121.76702739157015,-31.378839040366643
M  1501559 ,Goldfields-Esperance,121.79860018124899,-31.3788775110214
M  1501560 ,Goldfields-Esperance,121.78278510254233,-31.39336259768415
M  1501561 ,Goldfields-Esperance,121.79857376462256,-31.393388301231223
M  1501562 ,Goldfields-Esperance,121.76685742332127,-31.327944689790975
M  1501563 ,Goldfields-Esperance,121.76688832519893,-31.335212843053938
M  1501564 ,Goldfields-Esperance,121.7511284535648,-31.327881328389658
M  1501565 ,Goldfields-Esperance,121.75107388326741,-31.33518208349146
M  1501566 ,Goldfields-Esperance,121.73557453212106,-31.327794852275304
M  1501567 ,Goldfields-Esperance,121.73524994126412,-31.33515335101462
M  1501568 ,Goldfields-Esperance,121.7352680372302,-31.342416941443087
M  1501569 ,Goldfields-Esperance,121.73520947289464,-31.349678450944342
M  1501570 ,Goldfields-Esperance,121.75107122208719,-31.342449319845198
M  1501571 ,Goldfields-Esperance,121.75100080846236,-31.349706936140393
M  1501572 ,Goldfields-Esperance,121.76687679649358,-31.3424830681028
M  1501573 ,Goldfields-Esperance,121.76684990679522,-31.349745146107164
M  1501574 ,Goldfields-Esperance,121.73554148409939,-31.356951886944618
M  1501575 ,Goldfields-Esperance,121.75130561457794,-31.35697697997423
M  1501576 ,Goldfields-Esperance,121.78284356269216,-31.364319477732927
M  1501577 ,Goldfields-Esperance,121.7986276137807,-31.364344957632678
M  1501578 ,Goldfields-Esperance,121.7515332526618,-31.313397675883902
M  1501579 ,Goldfields-Esperance,121.75154832017928,-31.306140569691014
M  1501580 ,Goldfields-Esperance,121.76681478917854,-31.306164020646438
M  1501581 ,Goldfields-Esperance,121.76682909849946,-31.29890738517992
M  1501582 ,Goldfields-Esperance,121.7826659567334,-31.29167359116775
M  1501583 ,Goldfields-Esperance,121.78268090884326,-31.28441590774522
M  1501584 ,Goldfields-Esperance,121.79853745483463,-31.27717844912636
M  1501585 ,Goldfields-Esperance,121.79854872262904,-31.269918802802156
M  1501586 ,Goldfields-Esperance,121.79856180343691,-31.262660533939584
M  1501587 ,Goldfields-Esperance,121.814405295415,-31.25541549893236
M  1501588 ,Goldfields-Esperance,121.81441330354285,-31.248157315677762
M  1501589 ,Goldfields-Esperance,121.83025977512413,-31.24090909320133
M  1501590 ,Goldfields-Esperance,121.78283104813852,-31.37158719388625
M  1501591 ,Goldfields-Esperance,121.78281746769721,-31.378859567495276
M  1501592 ,Goldfields-Esperance,121.81438431998846,-31.378896681153073
M  1501593 ,Goldfields-Esperance,121.78280572038184,-31.38611101678909
M  1501594 ,Goldfields-Esperance,121.79858899320595,-31.386133125452364
M  1501595 ,Goldfields-Esperance,121.81436757713784,-31.38615496707909
M  1501596 ,Goldfields-Esperance,121.8143520646074,-31.39341052820432
M  1501597 ,Goldfields-Esperance,121.72059585359942,-31.221005451837215
M  1501598 ,Goldfields-Esperance,121.72059558745046,-31.228259934381327
M  1501599 ,Goldfields-Esperance,121.73641442039244,-31.235539795066146
M  1501600 ,Goldfields-Esperance,121.72058063644974,-31.23551683441246
M  1501601 ,Goldfields-Esperance,121.72056351242242,-31.242773548915814
M  1501602 ,Goldfields-Esperance,121.73639987863616,-31.242796791066343
M  1501603 ,Goldfields-Esperance,121.73638430784827,-31.25005177647557
M  1501604 ,Goldfields-Esperance,121.7205477563703,-31.250028036613234
M  1501605 ,Goldfields-Esperance,121.72053338248573,-31.257283096805878
M  1501606 ,Goldfields-Esperance,121.73636881954431,-31.257306884915415
M  1501607 ,Goldfields-Esperance,121.73635360892851,-31.264563513252824
M  1501608 ,Goldfields-Esperance,121.72051930090167,-31.264539585720986
M  1501609 ,Goldfields-Esperance,121.72050417415389,-31.271796110853494
M  1501623 ,Goldfields-Esperance,121.73509114320213,-31.32053062718438
M  1501624 ,Goldfields-Esperance,121.71920729742115,-31.320360547164864
M  1500161 ,Goldfields-Esperance,121.14520717803738,-31.01923405725358
M  1501610 ,Goldfields-Esperance,121.73633966851236,-31.271820279100673
M  1501611 ,Goldfields-Esperance,121.73632415740117,-31.279077810262663
M  1501612 ,Goldfields-Esperance,121.7204904374574,-31.27905312119917
M  1501613 ,Goldfields-Esperance,121.72047574138055,-31.2863105846517
M  1501614 ,Goldfields-Esperance,121.73630964999909,-31.28633606586555
M  1501615 ,Goldfields-Esperance,121.73629498828912,-31.293593349526105
M  1501616 ,Goldfields-Esperance,121.72046096027053,-31.29356712649467
M  1501617 ,Goldfields-Esperance,121.72044651358514,-31.30082313121707
M  1501618 ,Goldfields-Esperance,121.73628019987416,-31.30084993269358
M  1501619 ,Goldfields-Esperance,121.73626631244944,-31.30765281185475
M  1501620 ,Goldfields-Esperance,121.72043269291792,-31.30762548392478
M  1501621 ,Goldfields-Esperance,121.72044137816965,-31.313793502754365
M  1501622 ,Goldfields-Esperance,121.7362524100141,-31.313915316499383
M  1501625 ,Goldfields-Esperance,121.70335888852745,-31.320321552881822
M  1501626 ,Goldfields-Esperance,121.7052959386061,-31.327759598645184
M  1501627 ,Goldfields-Esperance,121.7203107354326,-31.32775496246425
M  1501628 ,Goldfields-Esperance,121.70471638207958,-31.250025460021085
M  1501629 ,Goldfields-Esperance,121.70470055259717,-31.25727989050682
M  1501630 ,Goldfields-Esperance,121.78263614283784,-31.320702519067524
M  1501631 ,Goldfields-Esperance,121.78263686632904,-31.31343999205285
M  1501632 ,Goldfields-Esperance,121.78264002187747,-31.306187508871634
M  1501633 ,Goldfields-Esperance,121.78265243470703,-31.298930661848665
M  1501634 ,Goldfields-Esperance,121.76681079222206,-31.313421298613452
M  1501635 ,Goldfields-Esperance,121.76701062908913,-31.386085956369158
M  1501636 ,Goldfields-Esperance,121.83162071585274,-31.395423245716596
M  1501637 ,Goldfields-Esperance,121.83160418135148,-31.40264632521838
M  1501638 ,Goldfields-Esperance,121.81582442385512,-31.40260342796412
M  1501639 ,Goldfields-Esperance,121.81587080811613,-31.398015246175863
M  1501640 ,Goldfields-Esperance,121.83157505025844,-31.40985770428578
M  1501641 ,Goldfields-Esperance,121.83156644062943,-31.417065300065808
M  1501642 ,Goldfields-Esperance,121.84734015644219,-31.417099698360115
M  1501643 ,Goldfields-Esperance,121.84731259924718,-31.42431713906934
M  1501644 ,Goldfields-Esperance,121.8630690304718,-31.431561754828948
M  1501645 ,Goldfields-Esperance,121.86305314746089,-31.4387682149112
M  1501646 ,Goldfields-Esperance,121.87882482087912,-31.438796747014162
M  1501647 ,Goldfields-Esperance,121.86303434410036,-31.445993831956745
M  1501648 ,Goldfields-Esperance,121.87880492489434,-31.446021815807374
M  1501649 ,Goldfields-Esperance,121.86301417790706,-31.45321230658797
M  1501650 ,Goldfields-Esperance,121.86301890570552,-31.46042048415051
M  1501651 ,Goldfields-Esperance,121.86301285587766,-31.467626704358413
M  1501652 ,Goldfields-Esperance,121.82299382901512,-31.3944212488083
M  1501653 ,Goldfields-Esperance,121.81427693243236,-31.349851735296948
M  1501654 ,Goldfields-Esperance,121.7673681610176,-31.292986026297722
M  1501655 ,Goldfields-Esperance,121.76737391444401,-31.287084085272387
M  1501656 ,Goldfields-Esperance,121.76772058366755,-31.27981191278084
M  1501657 ,Goldfields-Esperance,121.75208778767481,-31.30023975196599
M  1501658 ,Goldfields-Esperance,121.75243596720802,-31.29426186771584
M  1501660 ,Goldfields-Esperance,121.75264484409512,-31.279858325318003
M  1501661 ,Goldfields-Esperance,121.75265627280274,-31.272643428339318
M  1501662 ,Goldfields-Esperance,121.75266777243759,-31.26542822763154
M  1501663 ,Goldfields-Esperance,121.75267915285492,-31.258213070129397
M  1501664 ,Goldfields-Esperance,121.74476572064754,-31.278549718796345
M  1501665 ,Goldfields-Esperance,121.7448335477533,-31.247383379181244
M  1501666 ,Goldfields-Esperance,121.7520440063347,-31.38080951000887
M  1501667 ,Goldfields-Esperance,121.75207050702423,-31.37359619326822
M  1501668 ,Goldfields-Esperance,121.75209662300318,-31.366381375613315
M  1501669 ,Goldfields-Esperance,121.73714714151255,-31.366331484682785
M  1501670 ,Goldfields-Esperance,121.74428397409179,-31.361680015443277
M  1501671 ,Goldfields-Esperance,121.72051093674658,-31.35187876045161
M  1501672 ,Goldfields-Esperance,121.72048521176185,-31.344649180507865
M  1501673 ,Goldfields-Esperance,121.72049195708918,-31.337443227175637
M  1501674 ,Goldfields-Esperance,121.7057178680078,-31.33738219188896
M  1501675 ,Goldfields-Esperance,121.71280294253201,-31.332691559214776
M  1501676 ,Goldfields-Esperance,121.70529531041413,-31.31424581579803
M  1501677 ,Goldfields-Esperance,121.68981080406819,-31.315332009492113
M  1501678 ,Goldfields-Esperance,121.70529178845553,-31.30814836222102
M  1501679 ,Goldfields-Esperance,121.69019646046677,-31.308151181938957
M  1501680 ,Goldfields-Esperance,121.70529841310962,-31.30093350301144
M  1501681 ,Goldfields-Esperance,121.69019497655935,-31.300936149565167
M  1501682 ,Goldfields-Esperance,121.70530529926552,-31.29371884338373
M  1501683 ,Goldfields-Esperance,121.69019357581989,-31.293721279321648
M  1501684 ,Goldfields-Esperance,121.67443974404478,-31.293721302821126
M  1501685 ,Goldfields-Esperance,121.70531181298843,-31.2865036836169
M  1501686 ,Goldfields-Esperance,121.69019238568607,-31.286506177274585
M  1501687 ,Goldfields-Esperance,121.67443966889986,-31.286506190366854
M  1501688 ,Goldfields-Esperance,121.70531845498805,-31.279288425791005
M  1501689 ,Goldfields-Esperance,121.69019102410164,-31.27929096079536
M  1501690 ,Goldfields-Esperance,121.67443955995391,-31.279291038628163
M  1501691 ,Goldfields-Esperance,121.70532492461773,-31.27215467813436
M  1501692 ,Goldfields-Esperance,121.69018969728765,-31.272157116843655
M  1501693 ,Goldfields-Esperance,121.6744395711577,-31.27215716252632
M  1501694 ,Goldfields-Esperance,121.70533297074519,-31.265018619781596
M  1501695 ,Goldfields-Esperance,121.69018846154796,-31.265023226745864
M  1501696 ,Goldfields-Esperance,121.67443966628892,-31.26502330222555
M  1501697 ,Goldfields-Esperance,121.65870992223277,-31.265033279831528
M  1501698 ,Goldfields-Esperance,121.70533516171199,-31.261157563359244
M  1501699 ,Goldfields-Esperance,121.68959572524925,-31.257828078104566
M  1501700 ,Goldfields-Esperance,121.6587275555687,-31.257818678981494
M  1501701 ,Goldfields-Esperance,121.67443967194811,-31.257808218138983
M  1501702 ,Goldfields-Esperance,121.68955669926336,-31.25059205910147
M  1501703 ,Goldfields-Esperance,121.67443970889848,-31.25059307117299
M  1501704 ,Goldfields-Esperance,121.65874515738246,-31.250603845744052
M  1501705 ,Goldfields-Esperance,121.66093654260561,-31.24670818991021
M  1501706 ,Goldfields-Esperance,121.84735376354924,-31.409887002901186
M  1501707 ,Goldfields-Esperance,121.83164282793086,-31.388204702347963
M  1501708 ,Goldfields-Esperance,121.72058086890745,-31.213752471725908
M  1501709 ,Goldfields-Esperance,121.72056612328836,-31.206498538386594
M  1501710 ,Goldfields-Esperance,121.82302184305827,-31.380969783234793
M  1501711 ,Goldfields-Esperance,121.81567282169222,-31.453104076003864
M  1501712 ,Goldfields-Esperance,121.83145170835977,-31.4531328620572
M  1501713 ,Goldfields-Esperance,121.84722083744462,-31.453169762919938
M  1501714 ,Goldfields-Esperance,121.8156425351257,-31.460314697016305
M  1501715 ,Goldfields-Esperance,121.8314217350399,-31.460351712155845
M  1501716 ,Goldfields-Esperance,121.8472009222359,-31.460387389601244
M  1501717 ,Goldfields-Esperance,121.87308117047787,-31.639031426706303
M  1501718 ,Goldfields-Esperance,121.87516438575372,-31.646249139419943
M  1501719 ,Goldfields-Esperance,121.91414023933451,-31.547755476926998
M  1501723 ,Goldfields-Esperance,121.14285539072948,-31.037736275421725
M  1501741 ,Goldfields-Esperance,121.24910661250742,-30.758332327285537
M  1501743 ,Goldfields-Esperance,121.381319400383,-30.850482203966585
M  1501760 ,Goldfields-Esperance,121.12227476748464,-30.880906049396877
M  1501761 ,Goldfields-Esperance,121.68886976085254,-31.1847629879874
M  1501762 ,Goldfields-Esperance,121.68887726032423,-31.191993887886998
M  1501763 ,Goldfields-Esperance,121.68888987552936,-31.199250107255292
M  1501769 ,Goldfields-Esperance,121.4780732999699,-31.222668854279856
M  1501770 ,Goldfields-Esperance,121.4850207219968,-31.277324710700444
M  1501771 ,Goldfields-Esperance,121.498790796961,-31.32126923560662
M  1501772 ,Goldfields-Esperance,121.4837848501255,-31.33187365063948
M  1501773 ,Goldfields-Esperance,121.46975211253636,-31.310721119292843
M  1501774 ,Goldfields-Esperance,121.5015867785271,-31.29406654150993
M  1501775 ,Goldfields-Esperance,121.48235406210001,-31.34113049086639
M  1501776 ,Goldfields-Esperance,121.49660983574515,-31.274096784579726
M  1501788 ,Goldfields-Esperance,121.1800299614023,-30.947861205951504
M  1501789 ,Goldfields-Esperance,121.10550677933522,-31.02735254849522
M  1501815 ,Goldfields-Esperance,120.96590635836378,-30.987284124882315
M  1501790 ,Goldfields-Esperance,121.73476225035934,-31.777671002475053
M  1501791 ,Goldfields-Esperance,120.92974416143599,-31.05504241231301
M  1501792 ,Goldfields-Esperance,121.64515136698904,-31.504253898259005
M  1501793 ,Goldfields-Esperance,121.051863764098,-31.056188225603453
M  1501794 ,Goldfields-Esperance,120.99615833082326,-30.806340353467853
M  1501795 ,Goldfields-Esperance,121.02969175953534,-30.820502106537656
M  1501802 ,Goldfields-Esperance,121.75580956506388,-31.396231198943234
M  1501805 ,Goldfields-Esperance,121.27072554441946,-31.19340679768803
M  1501806 ,Goldfields-Esperance,121.43995388449714,-31.268858160909087
M  1501807 ,Goldfields-Esperance,120.93806137297591,-30.94749503975915
M  1501808 ,Goldfields-Esperance,121.19650116924502,-31.01086743883114
M  1501809 ,Goldfields-Esperance,121.08396692765163,-31.152006050494602
M  1501810 ,Goldfields-Esperance,121.43668619854989,-31.289790206547323
M  1501813 ,Goldfields-Esperance,121.16855033646074,-30.934163441431945
M  1501814 ,Goldfields-Esperance,121.86675186945305,-31.799873045065063
M  1501817 ,Goldfields-Esperance,121.4658399889498,-31.340461784435348
M  1501818 ,Goldfields-Esperance,121.12006578138958,-31.045395119215765
M  1501819 ,Goldfields-Esperance,121.11614602398238,-31.051077912417913
M  1501821 ,Goldfields-Esperance,121.26117710085454,-30.811840399119408
M  1501826 ,Goldfields-Esperance,121.3180572989519,-30.87978867488685
M  1501827 ,Goldfields-Esperance,121.18035993656946,-30.76709699243508
M  1501828 ,Goldfields-Esperance,121.47128565438896,-31.250187548585064
M  1501830 ,Goldfields-Esperance,121.56437843286947,-31.494824817644083
M  1501831 ,Goldfields-Esperance,121.12192871620235,-30.760541560360153
M  1501832 ,Goldfields-Esperance,121.14357345483535,-30.740614548814666
M  1501833 ,Goldfields-Esperance,121.22750090973777,-30.915229755367367
M  1501853 ,Goldfields-Esperance,121.16822754046464,-30.858117449559735
P  7704258 ,Wheatbelt,119.86980298005531,-31.80877764128454
M  1501834 ,Goldfields-Esperance,121.19834525640906,-30.901177452190115
M  1501835 ,Goldfields-Esperance,121.15133008973405,-30.761367661155774
M  1501836 ,Goldfields-Esperance,121.20079492897109,-30.935778369284016
M  1501837 ,Goldfields-Esperance,121.57009048030497,-31.512306817997047
M  1501839 ,Goldfields-Esperance,121.16683272925421,-30.84734617643255
M  1501840 ,Goldfields-Esperance,122.16450381124072,-31.53524453540407
M  1501841 ,Goldfields-Esperance,121.4252028455747,-31.307291195876083
M  1501842 ,Goldfields-Esperance,121.31636458613764,-30.946038661590382
M  1501844 ,Goldfields-Esperance,121.48188099242485,-31.45783339728319
M  1501845 ,Goldfields-Esperance,121.1531685427981,-31.005019811633527
M  1501846 ,Goldfields-Esperance,121.166822417998,-30.76879689703768
M  1501850 ,Goldfields-Esperance,121.12886507808153,-30.769783263970947
M  1501851 ,Goldfields-Esperance,122.19264860870022,-31.532716345770464
M  1501855 ,Goldfields-Esperance,120.93443312820698,-30.927103287674075
M  1501856 ,Goldfields-Esperance,121.59385167204636,-31.513150028884144
M  1501857 ,Goldfields-Esperance,120.94622214689764,-30.919561259872875
M  1501859 ,Goldfields-Esperance,121.47557778514933,-31.461747593909564
M  1501860 ,Goldfields-Esperance,121.150491588457,-31.007993752624312
M  1501862 ,Goldfields-Esperance,121.30117560404076,-31.1959249944556
M  1501864 ,Goldfields-Esperance,120.31720107256533,-31.149716856608634
M  1501865 ,Goldfields-Esperance,120.29512180460422,-31.061616773844392
M  1501866 ,Goldfields-Esperance,120.30141132157105,-30.980203891031618
M  1501867 ,Goldfields-Esperance,120.31794962450472,-30.795030602622553
M  1501868 ,Goldfields-Esperance,121.42869947359421,-31.35501408688235
M  1501869 ,Goldfields-Esperance,121.50071277559825,-31.43980777682927
M  1501870 ,Goldfields-Esperance,121.12886507808153,-30.769783263970947
M  1501871 ,Goldfields-Esperance,121.62366668373494,-31.58125375385179
M  1501872 ,Goldfields-Esperance,121.57731055656708,-31.481372379137504
